model,location,target_type,weights,forecast_date
semi_ensemble,GB,Cases,0.345098698096696,2021-06-21
semi_ensemble,GB,Deaths,0.374512386267507,2021-06-21
semi_ensemble,PL,Cases,0.614779694558918,2021-06-21
semi_ensemble,PL,Deaths,0.361941704564245,2021-06-21
stat_ensemble,CZ,Cases,0.201345717086696,2021-06-21
stat_ensemble,CZ,Deaths,0.294124142980891,2021-06-21
stat_ensemble,DE,Cases,0.453151697300971,2021-06-21
stat_ensemble,DE,Deaths,0.183506489997235,2021-06-21
stat_ensemble,FR,Cases,0.322002916551029,2021-06-21
stat_ensemble,FR,Deaths,0.291479142158471,2021-06-21
stat_ensemble,GB,Cases,0.358072876391249,2021-06-21
stat_ensemble,GB,Deaths,0.187756000866785,2021-06-21
stat_ensemble,PL,Cases,0.202502198579981,2021-06-21
stat_ensemble,PL,Deaths,0.281057363885605,2021-06-21
mech_ensemble,CZ,Cases,0.445919276852109,2021-06-28
mech_ensemble,CZ,Deaths,0.356014583942775,2021-06-28
mech_ensemble,DE,Cases,0.250362764285671,2021-06-28
mech_ensemble,DE,Deaths,0.460764593711318,2021-06-28
mech_ensemble,FR,Cases,0.255598989464161,2021-06-28
mech_ensemble,FR,Deaths,0.397585374652449,2021-06-28
mech_ensemble,GB,Cases,0.310234508539383,2021-06-28
mech_ensemble,GB,Deaths,0.419888463652773,2021-06-28
mech_ensemble,PL,Cases,0.428423169841625,2021-06-28
mech_ensemble,PL,Deaths,0.457419772651335,2021-06-28
semi_ensemble,CZ,Cases,0.435573663464877,2021-06-28
semi_ensemble,CZ,Deaths,0.354570848021108,2021-06-28
semi_ensemble,DE,Cases,0.43657124613332,2021-06-28
semi_ensemble,DE,Deaths,0.29944905992823,2021-06-28
semi_ensemble,FR,Cases,0.52652884919498,2021-06-28
semi_ensemble,FR,Deaths,0.379723978776321,2021-06-28
semi_ensemble,GB,Cases,0.433574185077969,2021-06-28
semi_ensemble,GB,Deaths,0.361572651278231,2021-06-28
semi_ensemble,PL,Cases,0.475993157745415,2021-06-28
semi_ensemble,PL,Deaths,0.273129036174058,2021-06-28
stat_ensemble,CZ,Cases,0.118507059683015,2021-06-28
stat_ensemble,CZ,Deaths,0.289414568036117,2021-06-28
stat_ensemble,DE,Cases,0.313065989581009,2021-06-28
stat_ensemble,DE,Deaths,0.239786346360452,2021-06-28
stat_ensemble,FR,Cases,0.217872161340859,2021-06-28
stat_ensemble,FR,Deaths,0.22269064657123,2021-06-28
stat_ensemble,GB,Cases,0.256191306382648,2021-06-28
stat_ensemble,GB,Deaths,0.218538885068996,2021-06-28
stat_ensemble,PL,Cases,0.0955836724129595,2021-06-28
stat_ensemble,PL,Deaths,0.269451191174607,2021-06-28
mech_ensemble,CZ,Cases,0.444767224377543,2021-07-05
mech_ensemble,CZ,Deaths,0.362406318123212,2021-07-05
mech_ensemble,DE,Cases,0.295374657684384,2021-07-05
mech_ensemble,DE,Deaths,0.418633522532435,2021-07-05
mech_ensemble,FR,Cases,0.268400193675845,2021-07-05
mech_ensemble,FR,Deaths,0.355969190423523,2021-07-05
mech_ensemble,GB,Cases,0.336847480995078,2021-07-05
mech_ensemble,GB,Deaths,0.348042510204289,2021-07-05
mech_ensemble,PL,Cases,0.485427205892407,2021-07-05
mech_ensemble,PL,Deaths,0.580913672562693,2021-07-05
semi_ensemble,CZ,Cases,0.400861630268278,2021-07-05
semi_ensemble,CZ,Deaths,0.364253495830673,2021-07-05
semi_ensemble,DE,Cases,0.428772668154178,2021-07-05
semi_ensemble,DE,Deaths,0.308286462323031,2021-07-05
semi_ensemble,FR,Cases,0.551522987537357,2021-07-05
semi_ensemble,FR,Deaths,0.415609899112959,2021-07-05
semi_ensemble,GB,Cases,0.475306308722862,2021-07-05
semi_ensemble,GB,Deaths,0.336694565229716,2021-07-05
semi_ensemble,PL,Cases,0.44216956284491,2021-07-05
semi_ensemble,PL,Deaths,0.231027281296039,2021-07-05
stat_ensemble,CZ,Cases,0.154371145354179,2021-07-05
stat_ensemble,CZ,Deaths,0.273340186046115,2021-07-05
stat_ensemble,DE,Cases,0.275852674161438,2021-07-05
stat_ensemble,DE,Deaths,0.273080015144535,2021-07-05
stat_ensemble,FR,Cases,0.180076818786798,2021-07-05
stat_ensemble,FR,Deaths,0.228420910463518,2021-07-05
stat_ensemble,GB,Cases,0.187846210282059,2021-07-05
stat_ensemble,GB,Deaths,0.315262924565995,2021-07-05
stat_ensemble,PL,Cases,0.0724032312626834,2021-07-05
stat_ensemble,PL,Deaths,0.188059046141268,2021-07-05
mech_ensemble,CZ,Cases,0.381724093141814,2021-07-12
mech_ensemble,CZ,Deaths,0.348270657269903,2021-07-12
mech_ensemble,DE,Cases,0.337697363744047,2021-07-12
mech_ensemble,DE,Deaths,0.435818423440608,2021-07-12
mech_ensemble,FR,Cases,0.347646888747638,2021-07-12
mech_ensemble,FR,Deaths,0.280933727081655,2021-07-12
mech_ensemble,GB,Cases,0.28563529404568,2021-07-12
mech_ensemble,GB,Deaths,0.422680625425754,2021-07-12
mech_ensemble,PL,Cases,0.421022834034106,2021-07-12
mech_ensemble,PL,Deaths,0.573794400934223,2021-07-12
semi_ensemble,CZ,Cases,0.328693478388493,2021-07-12
semi_ensemble,CZ,Deaths,0.407126950312428,2021-07-12
semi_ensemble,DE,Cases,0.353214503738471,2021-07-12
semi_ensemble,DE,Deaths,0.286957656303387,2021-07-12
semi_ensemble,FR,Cases,0.333298746346627,2021-07-12
semi_ensemble,FR,Deaths,0.443491258222361,2021-07-12
semi_ensemble,GB,Cases,0.54209901663255,2021-07-12
semi_ensemble,GB,Deaths,0.280447911822422,2021-07-12
semi_ensemble,PL,Cases,0.522076688508186,2021-07-12
semi_ensemble,PL,Deaths,0.314215562711441,2021-07-12
stat_ensemble,CZ,Cases,0.289582428469693,2021-07-12
stat_ensemble,CZ,Deaths,0.24460239241767,2021-07-12
stat_ensemble,DE,Cases,0.309088132517482,2021-07-12
stat_ensemble,DE,Deaths,0.277223920256005,2021-07-12
stat_ensemble,FR,Cases,0.319054364905735,2021-07-12
stat_ensemble,FR,Deaths,0.275575014695984,2021-07-12
stat_ensemble,GB,Cases,0.17226568932177,2021-07-12
stat_ensemble,GB,Deaths,0.296871462751824,2021-07-12
stat_ensemble,PL,Cases,0.0569004774577083,2021-07-12
stat_ensemble,PL,Deaths,0.111990036354336,2021-07-12
mech_ensemble,CZ,Cases,0.330305735956194,2021-07-19
mech_ensemble,CZ,Deaths,0.37099033186414,2021-07-19
mech_ensemble,DE,Cases,0.36931667114439,2021-07-19
mech_ensemble,DE,Deaths,0.443686414717656,2021-07-19
mech_ensemble,FR,Cases,0.333191718103108,2021-07-19
mech_ensemble,FR,Deaths,0.372703630376236,2021-07-19
mech_ensemble,GB,Cases,0.312211629249594,2021-07-19
mech_ensemble,GB,Deaths,0.475328686669425,2021-07-19
mech_ensemble,PL,Cases,0.631182620811094,2021-07-19
mech_ensemble,PL,Deaths,0.487714202654275,2021-07-19
semi_ensemble,CZ,Cases,0.299754918226707,2021-07-19
semi_ensemble,CZ,Deaths,0.335252940186437,2021-07-19
semi_ensemble,DE,Cases,0.27930123969391,2021-07-19
semi_ensemble,DE,Deaths,0.351091909531859,2021-07-19
semi_ensemble,FR,Cases,0.310676287085789,2021-07-19
semi_ensemble,FR,Deaths,0.357071300524501,2021-07-19
semi_ensemble,GB,Cases,0.515113022016228,2021-07-19
semi_ensemble,GB,Deaths,0.294512744837982,2021-07-19
semi_ensemble,PL,Cases,0.30733845520169,2021-07-19
semi_ensemble,PL,Deaths,0.363456690355521,2021-07-19
stat_ensemble,CZ,Cases,0.369939345817099,2021-07-19
stat_ensemble,CZ,Deaths,0.293756727949423,2021-07-19
stat_ensemble,DE,Cases,0.3513820891617,2021-07-19
stat_ensemble,DE,Deaths,0.205221675750485,2021-07-19
stat_ensemble,FR,Cases,0.356131994811103,2021-07-19
stat_ensemble,FR,Deaths,0.270225069099263,2021-07-19
stat_ensemble,GB,Cases,0.172675348734178,2021-07-19
stat_ensemble,GB,Deaths,0.230158568492593,2021-07-19
stat_ensemble,PL,Cases,0.0614789239872161,2021-07-19
stat_ensemble,PL,Deaths,0.148829106990204,2021-07-19
mech_ensemble,CZ,Cases,0.341662370112555,2021-07-26
mech_ensemble,CZ,Deaths,0.351765328716228,2021-07-26
mech_ensemble,DE,Cases,0.334907126110898,2021-07-26
mech_ensemble,DE,Deaths,0.394579561207182,2021-07-26
mech_ensemble,FR,Cases,0.307068243653239,2021-07-26
mech_ensemble,FR,Deaths,0.47108560613071,2021-07-26
mech_ensemble,GB,Cases,0.424375465036164,2021-07-26
mech_ensemble,GB,Deaths,0.456214413460874,2021-07-26
mech_ensemble,PL,Cases,0.54316068636794,2021-07-26
mech_ensemble,PL,Deaths,0.390687151868966,2021-07-26
semi_ensemble,CZ,Cases,0.348705267364647,2021-07-26
semi_ensemble,CZ,Deaths,0.354854892541157,2021-07-26
semi_ensemble,DE,Cases,0.290095017886936,2021-07-26
semi_ensemble,DE,Deaths,0.302260532935,2021-07-26
semi_ensemble,FR,Cases,0.329554516950619,2021-07-26
semi_ensemble,FR,Deaths,0.250336151720012,2021-07-26
semi_ensemble,GB,Cases,0.32638074181259,2021-07-26
semi_ensemble,GB,Deaths,0.33582681633194,2021-07-26
semi_ensemble,PL,Cases,0.324411376843921,2021-07-26
semi_ensemble,PL,Deaths,0.447422707454145,2021-07-26
stat_ensemble,CZ,Cases,0.309632362522798,2021-07-26
stat_ensemble,CZ,Deaths,0.293379778742615,2021-07-26
stat_ensemble,DE,Cases,0.374997856002166,2021-07-26
stat_ensemble,DE,Deaths,0.303159905857818,2021-07-26
