model,location,target_type,weights,forecast_date
mech_ensemble,PL,Deaths,0.298154908638708,2021-05-03
semi_ensemble,CZ,Cases,0.504752634802859,2021-05-03
semi_ensemble,CZ,Deaths,0.336589888589338,2021-05-03
semi_ensemble,DE,Cases,0.330441803973361,2021-05-03
semi_ensemble,DE,Deaths,0.374488808927153,2021-05-03
semi_ensemble,FR,Cases,0.431652813986787,2021-05-03
semi_ensemble,FR,Deaths,0.17050665360953,2021-05-03
semi_ensemble,GB,Cases,0.38438862676981,2021-05-03
semi_ensemble,GB,Deaths,0.453080872425711,2021-05-03
semi_ensemble,PL,Cases,0.759185783686307,2021-05-03
semi_ensemble,PL,Deaths,0.526681952061975,2021-05-03
stat_ensemble,CZ,Deaths,0.420581166357161,2021-05-03
stat_ensemble,DE,Cases,0.244748465564905,2021-05-03
stat_ensemble,DE,Deaths,0.182307465340048,2021-05-03
stat_ensemble,FR,Cases,0.194638779739427,2021-05-03
stat_ensemble,FR,Deaths,0.647782799966515,2021-05-03
stat_ensemble,GB,Deaths,0.233869498825405,2021-05-03
stat_ensemble,PL,Deaths,0.175163139299317,2021-05-03
mech_ensemble,CZ,Cases,0.516927393913285,2021-05-10
mech_ensemble,CZ,Deaths,0.3515776800235,2021-05-10
mech_ensemble,DE,Cases,0.266853616071708,2021-05-10
mech_ensemble,DE,Deaths,0.419043348102254,2021-05-10
mech_ensemble,FR,Cases,0.437067479082362,2021-05-10
mech_ensemble,FR,Deaths,0.233160945537215,2021-05-10
mech_ensemble,GB,Cases,0.619899403458658,2021-05-10
mech_ensemble,GB,Deaths,0.351695555197047,2021-05-10
mech_ensemble,PL,Cases,0.266523456121326,2021-05-10
mech_ensemble,PL,Deaths,0.325886103795077,2021-05-10
semi_ensemble,CZ,Cases,0.483072606086715,2021-05-10
semi_ensemble,CZ,Deaths,0.354232059720744,2021-05-10
semi_ensemble,DE,Cases,0.212522864693529,2021-05-10
semi_ensemble,DE,Deaths,0.22116959886514,2021-05-10
semi_ensemble,FR,Cases,0.4153318696414,2021-05-10
semi_ensemble,FR,Deaths,0.170944614559789,2021-05-10
semi_ensemble,GB,Cases,0.380100596541342,2021-05-10
semi_ensemble,GB,Deaths,0.413640358665261,2021-05-10
semi_ensemble,PL,Cases,0.733476543878674,2021-05-10
