model,location,target_type,forecast_date,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,target_end_date
semi_ensemble,DE,Deaths,2021-11-01,4,299.542608695652,278.933913043478,0,20.6086956521739,0.310434782608696,0.2,258,2021-11-27
semi_ensemble,FR,Deaths,2021-11-01,4,83.4073913043478,46.0595652173913,37.3478260869565,0,0.0495652173913044,-0.5,161,2021-11-27
semi_ensemble,GB,Deaths,2021-11-01,4,203.996956521739,193.996956521739,0,10,0.310434782608696,0.2,142,2021-11-27
semi_ensemble,PL,Deaths,2021-11-01,4,1326.54173913043,489.933043478261,0,836.608695652174,-0.298260869565217,0.9,2220,2021-11-27
semi_ensemble,CZ,Cases,2021-11-08,1,10042.0647826087,2469.45608695652,0,7572.60869565217,-0.298260869565217,0.9,16834,2021-11-13
semi_ensemble,DE,Cases,2021-11-08,1,8986.25869565217,7320.0847826087,1666.17391304348,0,0.223478260869565,-0.3,12934,2021-11-13
semi_ensemble,FR,Cases,2021-11-08,1,5036.65217391304,1879.4347826087,3157.21739130435,0,-0.124347826086957,-0.7,9564,2021-11-13
semi_ensemble,GB,Cases,2021-11-08,1,18212.8426086957,7427.88608695652,10784.9565217391,0,-0.124347826086957,-0.7,34798,2021-11-13
semi_ensemble,PL,Cases,2021-11-08,1,8591.77913043478,3288.17043478261,0,5303.60869565217,-0.211304347826087,0.8,15647,2021-11-13
semi_ensemble,CZ,Deaths,2021-11-08,1,44.9486956521739,42.4269565217391,2.52173913043478,0,0.310434782608696,-0.2,36,2021-11-13
semi_ensemble,DE,Deaths,2021-11-08,1,87.4052173913043,84.4921739130435,2.91304347826087,0,0.310434782608696,-0.2,55,2021-11-13
semi_ensemble,FR,Deaths,2021-11-08,1,34.3939130434783,28.6982608695652,0,5.69565217391304,0.223478260869565,0.3,45,2021-11-13
semi_ensemble,GB,Deaths,2021-11-08,1,120.493913043478,117.27652173913,0,3.21739130434783,0.310434782608696,0.2,68,2021-11-13
semi_ensemble,PL,Deaths,2021-11-08,1,83.3178260869565,81.4482608695652,0,1.8695652173913,0.397391304347826,0.1,43,2021-11-13
semi_ensemble,CZ,Cases,2021-11-08,2,29669.6239130435,7511.84130434783,0,22157.7826086957,-0.385217391304348,0.95,48925,2021-11-20
semi_ensemble,DE,Cases,2021-11-08,2,21582.5391304348,21319.9739130435,0,262.565217391304,0.397391304347826,0.1,6039,2021-11-20
semi_ensemble,FR,Cases,2021-11-08,2,33308.5808695652,4216.23304347826,29092.347826087,0,-0.385217391304348,-0.95,51554,2021-11-20
semi_ensemble,GB,Cases,2021-11-08,2,51523.632173913,13266.5452173913,38257.0869565217,0,-0.211304347826087,-0.8,94015,2021-11-20
semi_ensemble,PL,Cases,2021-11-08,2,23347.7230434783,9689.50565217391,0,13658.2173913043,-0.211304347826087,0.8,42057,2021-11-20
semi_ensemble,CZ,Deaths,2021-11-08,2,91.3765217391304,75.3765217391304,0,16,0.136521739130435,0.4,122,2021-11-20
semi_ensemble,DE,Deaths,2021-11-08,2,145.782608695652,135.434782608696,0,10.3478260869565,0.310434782608696,0.2,130,2021-11-20
semi_ensemble,FR,Deaths,2021-11-08,2,37.7360869565217,36.8230434782609,0.91304347826087,0,0.397391304347826,-0.1,21,2021-11-20
semi_ensemble,GB,Deaths,2021-11-08,2,164.722608695652,161.331304347826,0,3.39130434782609,0.397391304347826,0.1,78,2021-11-20
semi_ensemble,PL,Deaths,2021-11-08,2,154.850434782609,136.850434782609,18,0,0.223478260869565,-0.3,182,2021-11-20
semi_ensemble,CZ,Cases,2021-11-08,3,76679.8734782609,19193.3517391304,0,57486.5217391304,-0.385217391304348,0.95,122442,2021-11-27
semi_ensemble,DE,Cases,2021-11-08,3,57374.0504347826,47670.4852173913,0,9703.5652173913,0.223478260869565,0.3,75964,2021-11-27
semi_ensemble,FR,Cases,2021-11-08,3,72051.3091304348,7802.83086956522,64248.4782608696,0,-0.385217391304348,-0.95,110189,2021-11-27
semi_ensemble,GB,Cases,2021-11-08,3,79343.8513043478,18065.6773913044,61278.1739130435,0,-0.211304347826087,-0.8,144328,2021-11-27
semi_ensemble,PL,Cases,2021-11-08,3,70238.5491304348,23339.8534782609,0,46898.6956521739,-0.298260869565217,0.9,118572,2021-11-27
semi_ensemble,CZ,Deaths,2021-11-08,3,257.402608695652,138.228695652174,0,119.173913043478,-0.124347826086957,0.7,441,2021-11-27
semi_ensemble,DE,Deaths,2021-11-08,3,260.229565217391,225.577391304348,0,34.6521739130435,0.223478260869565,0.3,307,2021-11-27
semi_ensemble,FR,Deaths,2021-11-08,3,59.4878260869565,48.0530434782609,11.4347826086957,0,0.223478260869565,-0.3,87,2021-11-27
semi_ensemble,GB,Deaths,2021-11-08,3,195.152608695652,182.978695652174,0,12.1739130434783,0.310434782608696,0.2,156,2021-11-27
semi_ensemble,PL,Deaths,2021-11-08,3,357.806956521739,246.285217391304,0,111.521739130435,0.0495652173913044,0.5,583,2021-11-27
