model,location,target_type,forecast_date,horizon,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,target_end_date
median_ensemble,DE,Cases,2021-03-22,3,35333.4763043478,13661.4980434783,0,21671.9782608696,-0.211304347826087,0.8,60397.5,2021-04-10
median_ensemble,FR,Cases,2021-03-22,3,17163.5041304348,16819.0693478261,344.434782608696,0,0.397391304347826,-0.1,7922,2021-04-10
median_ensemble,GB,Cases,2021-03-22,3,18860.8467391304,2596.71630434783,0,16264.1304347826,-0.559130434782609,1,23193,2021-04-10
median_ensemble,PL,Cases,2021-03-22,3,81296.017826087,9214.40913043478,0,72081.6086956522,-0.559130434782609,1,111731,2021-04-10
median_ensemble,CZ,Deaths,2021-03-22,3,294.656304347826,73.1780434782609,0,221.478260869565,-0.298260869565217,0.9,451,2021-04-10
median_ensemble,DE,Deaths,2021-03-22,3,243.83652173913,89.7278260869565,0,154.108695652174,-0.124347826086957,0.7,510.5,2021-04-10
median_ensemble,FR,Deaths,2021-03-22,3,133.160869565217,122.726086956522,10.4347826086957,0,0.310434782608696,-0.2,120,2021-04-10
median_ensemble,GB,Deaths,2021-03-22,3,63.6726086956522,40.6291304347826,0,23.0434782608696,-0.211304347826087,0.8,68,2021-04-10
median_ensemble,PL,Deaths,2021-03-22,3,288.043043478261,274.564782608696,0,13.4782608695652,0.310434782608696,0.2,210,2021-04-10
median_ensemble,CZ,Cases,2021-03-22,4,15449.647173913,6427.495,0,9022.15217391304,-0.298260869565217,0.9,25898.5,2021-04-17
median_ensemble,DE,Cases,2021-03-22,4,42832.7767391304,18621.2332608696,0,24211.5434782609,-0.211304347826087,0.8,74223.5,2021-04-17
median_ensemble,FR,Cases,2021-03-22,4,72325.5456521739,16895.5673913043,55429.9782608696,0,-0.298260869565217,-0.9,127676.5,2021-04-17
median_ensemble,GB,Cases,2021-03-22,4,10804.8884782609,3760.99717391304,0,7043.89130434783,-0.385217391304348,0.95,16014.5,2021-04-17
median_ensemble,PL,Cases,2021-03-22,4,107522.557826087,11896.7752173913,0,95625.7826086956,-0.559130434782609,1,145773,2021-04-17
median_ensemble,CZ,Deaths,2021-03-22,4,361.190869565217,92.2778260869565,0,268.913043478261,-0.385217391304348,0.95,541,2021-04-17
median_ensemble,DE,Deaths,2021-03-22,4,378.987826086957,159.226956521739,0,219.760869565217,-0.124347826086957,0.7,772.5,2021-04-17
median_ensemble,FR,Deaths,2021-03-22,4,152.11,151.892608695652,0,0.217391304347826,0.397391304347826,0.1,5,2021-04-17
median_ensemble,GB,Deaths,2021-03-22,4,98.9230434782609,47.1404347826087,0,51.7826086956522,-0.385217391304348,0.95,111,2021-04-17
median_ensemble,PL,Deaths,2021-03-22,4,391.037826086957,371.429130434783,0,19.6086956521739,0.310434782608696,0.2,285,2021-04-17
median_ensemble,CZ,Cases,2021-03-29,1,2036.22173913044,1945.96086956522,0,90.2608695652174,0.310434782608696,0.2,1346,2021-04-03
median_ensemble,DE,Cases,2021-03-29,1,20660.7095652174,4582.79652173913,0,16077.9130434783,-0.385217391304348,0.95,33520,2021-04-03
median_ensemble,FR,Cases,2021-03-29,1,27744.2234782609,14940.4408695652,0,12803.7826086957,-0.0373913043478261,0.6,55487,2021-04-03
median_ensemble,GB,Cases,2021-03-29,1,3637.89434782609,1512.67695652174,0,2125.21739130435,-0.211304347826087,0.8,6734,2021-04-03
median_ensemble,PL,Cases,2021-03-29,1,14974.2265217391,7980.40043478261,0,6993.82608695652,-0.211304347826087,0.8,25441,2021-04-03
median_ensemble,CZ,Deaths,2021-03-29,1,62.7678260869565,53.2460869565217,0,9.52173913043478,0.223478260869565,0.3,79,2021-04-03
median_ensemble,DE,Deaths,2021-03-29,1,148.082173913043,87.43,0,60.6521739130435,-0.0373913043478261,0.6,239,2021-04-03
median_ensemble,FR,Deaths,2021-03-29,1,172.776956521739,147.168260869565,0,25.6086956521739,0.223478260869565,0.3,217,2021-04-03
median_ensemble,GB,Deaths,2021-03-29,1,109.874347826087,31.7004347826087,0,78.1739130434783,-0.559130434782609,1,160,2021-04-03
median_ensemble,PL,Deaths,2021-03-29,1,138.347391304348,138.260434782609,0.0869565217391304,0,0.397391304347826,-0.1,2,2021-04-03
median_ensemble,CZ,Cases,2021-03-29,2,2870.55326086957,2274.1402173913,0,596.413043478261,0.136521739130435,0.4,3454.5,2021-04-10
median_ensemble,DE,Cases,2021-03-29,2,22953.4260869565,9369.1652173913,0,13584.2608695652,-0.211304347826087,0.8,41948,2021-04-10
median_ensemble,FR,Cases,2021-03-29,2,73708.94,23043.8530434783,0,50665.0869565217,-0.298260869565217,0.9,124353,2021-04-10
median_ensemble,GB,Cases,2021-03-29,2,17211.3295652174,1867.11217391304,0,15344.2173913043,-0.559130434782609,1,23477,2021-04-10
median_ensemble,PL,Cases,2021-03-29,2,93437.0108695652,13120.9673913043,0,80316.0434782609,-0.559130434782609,1,124465,2021-04-10
median_ensemble,CZ,Deaths,2021-03-29,2,85.7965217391305,58.4486956521739,0,27.3478260869565,0.136521739130435,0.4,155,2021-04-10
median_ensemble,DE,Deaths,2021-03-29,2,127.403913043478,93.7952173913044,0,33.6086956521739,0.136521739130435,0.4,207,2021-04-10
median_ensemble,FR,Deaths,2021-03-29,2,242.673913043478,211.326086956522,0,31.3478260869565,0.223478260869565,0.3,315,2021-04-10
median_ensemble,GB,Deaths,2021-03-29,2,73.0030434782609,34.6117391304348,0,38.3913043478261,-0.124347826086957,0.7,135,2021-04-10
median_ensemble,PL,Deaths,2021-03-29,2,255.330652173913,226.939347826087,0,28.3913043478261,0.310434782608696,0.2,433,2021-04-10
median_ensemble,CZ,Cases,2021-03-29,3,3395.77195652174,2944.16326086957,0,451.608695652174,0.223478260869565,0.3,3756,2021-04-17
median_ensemble,DE,Cases,2021-03-29,3,29455.2586956522,14868.9108695652,0,14586.347826087,-0.0373913043478261,0.6,55638,2021-04-17
median_ensemble,FR,Cases,2021-03-29,3,35448.5230434783,33792.7839130435,0,1655.73913043478,0.310434782608696,0.2,16558,2021-04-17
median_ensemble,GB,Cases,2021-03-29,3,8758.31565217391,2533.83739130435,0,6224.47826086957,-0.385217391304348,0.95,16765,2021-04-17
median_ensemble,PL,Cases,2021-03-29,3,120496.84173913,17315.5808695652,0,103181.260869565,-0.559130434782609,1,163642,2021-04-17
median_ensemble,CZ,Deaths,2021-03-29,3,125.626086956522,60.0608695652174,0,65.5652173913044,-0.124347826086957,0.7,236,2021-04-17
median_ensemble,DE,Deaths,2021-03-29,3,188.200434782609,133.02652173913,0,55.1739130434783,0.223478260869565,0.3,321,2021-04-17
median_ensemble,FR,Deaths,2021-03-29,3,408.30652173913,292.871739130435,0,115.434782608696,0.0495652173913044,0.5,659,2021-04-17
median_ensemble,GB,Deaths,2021-03-29,3,114.353043478261,34.744347826087,0,79.6086956521739,-0.472173913043478,0.98,199,2021-04-17
median_ensemble,PL,Deaths,2021-03-29,3,428.353043478261,370.48347826087,0,57.8695652173913,0.223478260869565,0.3,665,2021-04-17
median_ensemble,CZ,Cases,2021-03-29,4,4923.94739130435,3086.53434782609,0,1837.41304347826,-0.0373913043478261,0.6,8208.5,2021-04-24
median_ensemble,DE,Cases,2021-03-29,4,54861.8104347826,22907.3756521739,0,31954.4347826087,-0.124347826086957,0.7,104316,2021-04-24
