model,location,target_type,target_end_date,true_value,population,forecast_date,quantile,prediction,horizon,n,model_type,availability
median_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.5,683,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.5,16516,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.5,500,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.5,12308,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.5,382,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.5,10643,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.5,285,4,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.55,22708,1,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.55,696,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.55,17644,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.55,525,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.55,13207,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.55,393,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.55,10803,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.55,301,4,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.6,23598,1,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.6,704,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.6,18648,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.6,545,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.6,14425,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.6,407,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.6,11113,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.6,315,4,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.65,24450,1,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.65,712,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.65,19647,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.65,556,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.65,14952,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.65,428,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.65,12077,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.65,330,4,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.7,25604,1,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.7,721,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.7,20961,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.7,567,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.7,16808,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.7,442,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.7,13582,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.7,347,4,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.75,26471,1,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.75,730,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.75,21068,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.75,578,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.75,18906,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.75,462,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.75,15476,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.75,367,4,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.8,26553,1,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.8,741,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.8,21167,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.8,587,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.8,20949,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.8,485,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.8,17650,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.8,380,4,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.85,27418,1,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.85,753,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.85,23961,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.85,604,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.85,23620,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.85,490,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.85,20827,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.85,401,4,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.9,30939,1,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.9,781,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.9,28127,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.9,626,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.9,26245,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.9,513,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.9,24638,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.9,428,4,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.95,33323,1,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.95,800,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.95,30294,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.95,655,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.95,28267,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.95,547,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.95,27140,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.95,468,4,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.975,35390,1,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.975,811,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.975,32174,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.975,679,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.975,32486,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.975,577,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.975,33859,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.975,502,4,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-17,22369,10591323,2021-04-12,0.99,37794,1,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-17,662,10591323,2021-04-12,0.99,834,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-12,0.99,36100,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-12,0.99,708,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-12,0.99,40001,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-12,0.99,611,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-12,0.99,44538,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-12,0.99,644,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.01,74934,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.01,832,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.01,60458,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.01,359,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.01,45934,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.01,130,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.01,35484,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.01,119,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.025,78486,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.025,892,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.025,62964,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.025,585,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.025,50139,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.025,242,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.025,38964,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.025,205,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.05,82541,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.05,892,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.05,68229,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.05,778,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.05,56747,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.05,355,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.05,44980,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.05,283,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.1,89869,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.1,893,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.1,77657,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.1,830,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.1,67070,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.1,462,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.1,56884,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.1,365,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.15,95104,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.15,894,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.15,85276,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.15,853,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.15,77445,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.15,700,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.15,68102,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.15,419,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.2,99802,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.2,895,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.2,93559,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.2,854,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.2,87074,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.2,896,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.2,79512,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.2,520,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.25,104610,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.25,979,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.25,102684,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.25,961,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.25,94712,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.25,1064,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.25,88285,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.25,763,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.3,109481,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.3,980,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.3,107202,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.3,963,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.3,98333,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.3,1109,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.3,92351,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.3,965,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.35,114225,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.35,1152,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.35,110225,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.35,1117,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.35,101812,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.35,1265,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.35,103777,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.35,1113,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.4,119040,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.4,1152,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.4,113174,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.4,1119,2,4,ensemble,1
