model,target_type,location,target_end_date,true_value,population,forecast_date,quantile,prediction,horizon,n,model_type,availability
median_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.01,46139,1,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.01,1130,1,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.01,30161,2,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.01,934,2,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.01,17023,3,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.01,583,3,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.01,8909,4,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.01,473,4,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.025,48964,1,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.025,1161,1,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.025,32524,2,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.025,1035,2,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.025,21088,3,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.025,659,3,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.025,12468,4,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.025,511,4,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.05,54270,1,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.05,1231,1,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.05,35171,2,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.05,1090,2,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.05,25040,3,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.05,746,3,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.05,17441,4,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.05,563,4,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.1,58195,1,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.1,1329,1,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.1,40609,2,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.1,1191,2,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.1,29538,3,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.1,857,3,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.1,23533,4,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.1,683,4,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.15,61066,1,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.15,1379,1,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.15,45528,2,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.15,1250,2,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.15,32572,3,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.15,948,3,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.15,27498,4,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.15,784,4,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.2,63490,1,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.2,1399,1,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.2,47772,2,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.2,1292,2,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.2,34984,3,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.2,1026,3,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.2,30865,4,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.2,875,4,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.25,65702,1,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.25,1416,1,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.25,49996,2,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.25,1329,2,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.25,38958,3,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.25,1105,3,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.25,33552,4,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.25,962,4,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.3,67861,1,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.3,1431,1,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.3,52805,2,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.3,1369,2,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.3,41956,3,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.3,1180,3,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.3,35234,4,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.3,1047,4,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.35,69672,1,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.35,1447,1,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.35,56023,2,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.35,1403,2,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.35,43750,3,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.35,1255,3,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.35,41146,4,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.35,1132,4,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.4,71359,1,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.4,1464,1,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.4,59486,2,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.4,1429,2,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.4,46001,3,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.4,1330,3,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.4,45508,4,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.4,1220,4,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.45,73030,1,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.45,1492,1,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.45,62761,2,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.45,1473,2,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.45,49262,3,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.45,1407,3,4,ensemble,1
median_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.45,48784,4,4,ensemble,1
median_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.45,1311,4,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.5,74712,1,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.5,1550,1,4,ensemble,1
median_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.5,65931,2,4,ensemble,1
median_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.5,1541,2,4,ensemble,1
