model,target_type,location,target_end_date,true_value,population,forecast_date,quantile,prediction,horizon,n,model_type,availability
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.45,71350.125,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.45,1511.125,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.45,64887.625,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.45,1512.5,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.45,59161.5,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.45,1479.875,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.45,54250.375,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.45,1409.25,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.5,73559.625,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.5,1539.125,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.5,67802.5,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.5,1550.75,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.5,62887.625,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.5,1527.25,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.5,58425,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.5,1467.875,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.55,75749.125,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.55,1570,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.55,71047.875,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.55,1589.125,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.55,67013.625,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.55,1576.75,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.55,63111.25,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.55,1529.75,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.6,77949.5,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.6,1606.375,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.6,74452.5,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.6,1631.75,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.6,71540.75,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.6,1630.5,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.6,68607.625,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.6,1594,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.65,80321.5,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.65,1638.875,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.65,77910.875,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.65,1675,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.65,76225,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.65,1685.625,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.65,74449.25,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.65,1663.625,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.7,82837.625,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.7,1666.375,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.7,81929.625,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.7,1714.375,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.7,81615.375,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.7,1740.125,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.7,81347.625,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.7,1735.625,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.75,85665.5,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.75,1695.5,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.75,86273.875,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.75,1756.375,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.75,87837.125,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.75,1800.125,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.75,89752.125,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.75,1813.875,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.8,88823.25,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.8,1732.5,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.8,91507.625,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.8,1807.25,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.8,95461.875,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.8,1870.25,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.8,100081,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.8,1908.375,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.85,92526,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.85,1774.25,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.85,97782.875,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.85,1867,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.85,105149,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.85,1955.625,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.85,114773.125,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.85,2029,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.9,97420.375,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.9,1825,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.9,105984.25,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.9,1938,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.9,119566.25,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.9,2061.125,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.9,139674.625,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.9,2185.25,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.95,104536,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.95,1900.75,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.95,120019.875,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.95,2052.625,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.95,147485.625,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.95,2250.875,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.95,191196,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.95,2446,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.975,110873.875,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.975,1972.375,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.975,134613.75,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.975,2162.75,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.975,186669.125,3,4,ensemble,1
