model,location,target_type,target_end_date,true_value,population,forecast_date,quantile,prediction,horizon,n,model_type,availability
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.1,81164.9,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.1,925.6,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.1,71023.2,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.1,838.9,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.1,62161.8,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.1,730.4,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.15,97772.5,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.15,1012.8,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.15,87929.9,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.15,1004.5,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.15,79600.6,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.15,934.5,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.15,71439.9,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.15,830,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.2,102163,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.2,1062.3,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.2,94133.5,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.2,1066.1,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.2,87179.3,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.2,1011.5,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.2,80576.4,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.2,921.6,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.25,106219.1,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.25,1111.6,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.25,99902,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.25,1130.2,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.25,94322.7,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.25,1092.2,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.25,89314.9,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.25,1013.9,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.3,110174.2,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.3,1151.8,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.3,105454.8,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.3,1183.9,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.3,101336.9,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.3,1154.5,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.3,97946.6,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.3,1093.6,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.35,113940,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.35,1204.7,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.35,110706.7,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.35,1247.3,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.35,108211.1,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.35,1230.2,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.35,106291.6,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.35,1179.6,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.4,117569.7,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.4,1239.2,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.4,115691,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.4,1295.4,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.4,114925.4,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.4,1291,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.4,114828.5,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.4,1254,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.45,121196.5,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.45,1290.3,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.45,120980.4,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.45,1364.1,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.45,121758,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.45,1375.2,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.45,123698.2,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.45,1357.6,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.5,124982.8,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.5,1325.1,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.5,126128.7,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.5,1410.6,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.5,129432.8,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.5,1435.1,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.5,133788.6,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.5,1430.1,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.55,128959.4,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.55,1360.6,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.55,131735.2,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.55,1460.2,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.55,137039.4,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.55,1495.9,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.55,143579.6,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.55,1509.2,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.6,133114.1,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.6,1398,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.6,137616.9,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.6,1516.9,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.6,145425.6,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.6,1569.8,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.6,154652.9,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.6,1604.6,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.65,137287.7,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.65,1437.1,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.65,144259.4,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.65,1573.7,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.65,154637.2,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.65,1642.5,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.65,167768.6,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.65,1694.6,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.7,142052.9,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.7,1521.3,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.7,151533.9,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.7,1668.3,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.7,164749.4,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.7,1758.7,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.7,181338.5,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.7,1838,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.75,147399.3,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.75,1568.4,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.75,159518.5,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.75,1736,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.75,176242.7,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.75,1845.8,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.75,197791,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.75,1951.9,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.8,153184.4,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.8,1637.3,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.8,168617.6,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.8,1839.4,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.8,190010.2,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.8,1975.8,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.8,217960.2,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.8,2124.6,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.85,160226,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.85,1705.4,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.85,180614.4,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.85,1937.9,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.85,208967.2,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.85,2104.3,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.85,244219.1,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.85,2288.8,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.9,169596,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.9,1821,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.9,196195.9,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.9,2112.4,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.9,234469.7,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.9,2331.3,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.9,285062.2,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.9,2593.5,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.95,184243.9,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.95,1961,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.95,221412.8,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.95,2305.6,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.95,277331.9,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.95,2593.1,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.95,359390.3,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.95,2940.3,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.975,197439.4,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.975,2087.1,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.975,247107.9,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.975,2502.5,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.975,326395.5,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.975,2856.9,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.975,450339.4,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.975,3301.8,4,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.99,212005.3,1,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.99,2252.5,1,4,ensemble,1
mean_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.99,280346.5,2,4,ensemble,1
mean_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.99,2743.3,2,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.99,402423.1,3,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.99,3187.8,3,4,ensemble,1
mean_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.99,622629.3,4,4,ensemble,1
mean_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.99,3742.8,4,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.01,85235.5,1,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.01,2219.9,1,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.01,61863.2,2,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.01,1869.3,2,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.01,48303.3,3,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.01,1597.8,3,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.01,38244.5,4,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.01,1330.8,4,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.025,90944.2,1,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.025,2430.3,1,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.025,66059.1,2,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.025,2079.3,2,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.025,51853.1,3,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.025,1754.2,3,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.025,41717,4,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.025,1463.8,4,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.05,95343.4,1,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.05,2619.7,1,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.05,69429.4,2,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.05,2256.9,2,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.05,55266.8,3,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.05,1897.8,3,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.05,44917.3,4,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.05,1589.2,4,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.1,101500.6,1,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.1,2797.5,1,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.1,76340.5,2,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.1,2448.3,2,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.1,59979.9,3,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.1,2113.4,3,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.1,49383.9,4,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.1,1767.8,4,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.15,107587.6,1,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.15,2922.4,1,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.15,83031.9,2,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.15,2602.8,2,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.15,64675.7,3,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.15,2307,3,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.15,53620.9,4,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.15,1968.5,4,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.2,111152.1,1,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.2,3023,1,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.2,87594,2,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.2,2742,2,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.2,69707.1,3,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.2,2450.7,3,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.2,56694.8,4,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.2,2120.3,4,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.25,114339,1,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.25,3131,1,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.25,91552.4,2,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.25,2862.5,2,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.25,74159.8,3,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.25,2583.7,3,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.25,60327.8,4,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.25,2272.7,4,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.3,117131.9,1,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.3,3223,1,4,ensemble,1
mean_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.3,95757.9,2,4,ensemble,1
mean_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.3,2979.6,2,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.3,79035,3,4,ensemble,1
mean_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.3,2707.8,3,4,ensemble,1
mean_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.3,65466.1,4,4,ensemble,1
