model,target_type,location,target_end_date,true_value,population,forecast_date,quantile,prediction,horizon,n,model_type,availability
weighted.median_ensemble,Deaths,CZ,2021-05-08,331,10591323,2021-04-12,0.2,185,4,4,ensemble,1
weighted.median_ensemble,Cases,CZ,2021-04-17,22369,10591323,2021-04-12,0.25,13810.5,1,4,ensemble,1
weighted.median_ensemble,Deaths,CZ,2021-04-17,662,10591323,2021-04-12,0.25,562,1,4,ensemble,1
weighted.median_ensemble,Cases,CZ,2021-04-24,17727,10591323,2021-04-12,0.25,8866,2,4,ensemble,1
weighted.median_ensemble,Deaths,CZ,2021-04-24,524,10591323,2021-04-12,0.25,418.5,2,4,ensemble,1
weighted.median_ensemble,Cases,CZ,2021-05-01,14864,10591323,2021-04-12,0.25,6481,3,4,ensemble,1
weighted.median_ensemble,Deaths,CZ,2021-05-01,396,10591323,2021-04-12,0.25,290,3,4,ensemble,1
weighted.median_ensemble,Cases,CZ,2021-05-08,11403,10591323,2021-04-12,0.25,5383,4,4,ensemble,1
weighted.median_ensemble,Deaths,CZ,2021-05-08,331,10591323,2021-04-12,0.25,201.5,4,4,ensemble,1
weighted.median_ensemble,Cases,CZ,2021-04-17,22369,10591323,2021-04-12,0.3,14740,1,4,ensemble,1
weighted.median_ensemble,Deaths,CZ,2021-04-17,662,10591323,2021-04-12,0.3,582.5,1,4,ensemble,1
weighted.median_ensemble,Cases,CZ,2021-04-24,17727,10591323,2021-04-12,0.3,9766,2,4,ensemble,1
weighted.median_ensemble,Deaths,CZ,2021-04-24,524,10591323,2021-04-12,0.3,435.5,2,4,ensemble,1
weighted.median_ensemble,Cases,CZ,2021-05-01,14864,10591323,2021-04-12,0.3,7297.5,3,4,ensemble,1
weighted.median_ensemble,Deaths,CZ,2021-05-01,396,10591323,2021-04-12,0.3,302.5,3,4,ensemble,1
weighted.median_ensemble,Cases,CZ,2021-05-08,11403,10591323,2021-04-12,0.3,6290.5,4,4,ensemble,1
weighted.median_ensemble,Deaths,CZ,2021-05-08,331,10591323,2021-04-12,0.3,212.5,4,4,ensemble,1
weighted.median_ensemble,Cases,CZ,2021-04-17,22369,10591323,2021-04-12,0.35,15623.5,1,4,ensemble,1
weighted.median_ensemble,Deaths,CZ,2021-04-17,662,10591323,2021-04-12,0.35,603,1,4,ensemble,1
