model,target_type,location,target_end_date,true_value,population,forecast_date,quantile,prediction,horizon,n,model_type,availability
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.01,39816.5714285714,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.01,1161,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.01,27020.7142857143,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.01,1031.14285714286,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.01,18728.1428571429,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.01,890.571428571429,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.01,13714.8571428571,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.01,742.285714285714,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.025,43470.1428571429,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.025,1202.71428571429,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.025,30609,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.025,1091,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.025,21964.5714285714,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.025,949.142857142857,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.025,16676.8571428571,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.025,800.428571428571,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.05,47101.2857142857,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.05,1241,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.05,34692.7142857143,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.05,1137.85714285714,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.05,26108.2857142857,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.05,1005.85714285714,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.05,20476.5714285714,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.05,865.285714285714,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.1,51969.2857142857,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.1,1290.28571428571,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.1,40543.8571428572,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.1,1205,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.1,32072.1428571429,3,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-03,1089,10591323,2021-03-15,0.1,1082.42857142857,3,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-10,28238,10591323,2021-03-15,0.1,25750.5714285714,4,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-04-10,867,10591323,2021-03-15,0.1,950.857142857143,4,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-20,67298,10591323,2021-03-15,0.15,55414.7142857143,1,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-20,1447,10591323,2021-03-15,0.15,1322,1,4,ensemble,1
mean_ensemble,Cases,CZ,2021-03-27,51615,10591323,2021-03-15,0.15,44832.2857142857,2,4,ensemble,1
mean_ensemble,Deaths,CZ,2021-03-27,1248,10591323,2021-03-15,0.15,1248.28571428571,2,4,ensemble,1
mean_ensemble,Cases,CZ,2021-04-03,38713,10591323,2021-03-15,0.15,36229.1428571429,3,4,ensemble,1
