model,location,target_type,target_end_date,true_value,population,forecast_date,quantile,prediction,horizon,n,model_type,availability
median_ensemble,CZ,Cases,2021-05-15,7903,10591323,2021-04-19,0.95,21629.5,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-15,239,10591323,2021-04-19,0.95,494.5,4,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-19,0.975,23868,1,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-19,0.975,678,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-19,0.975,23274,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-19,0.975,577.5,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-19,0.975,24134.5,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-19,0.975,568,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-15,7903,10591323,2021-04-19,0.975,26514.5,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-15,239,10591323,2021-04-19,0.975,615,4,4,ensemble,1
median_ensemble,CZ,Cases,2021-04-24,17727,10591323,2021-04-19,0.99,25335.5,1,4,ensemble,1
median_ensemble,CZ,Deaths,2021-04-24,524,10591323,2021-04-19,0.99,748,1,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-01,14864,10591323,2021-04-19,0.99,25881.5,2,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-01,396,10591323,2021-04-19,0.99,652,2,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-08,11403,10591323,2021-04-19,0.99,29220.5,3,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-08,331,10591323,2021-04-19,0.99,708.5,3,4,ensemble,1
median_ensemble,CZ,Cases,2021-05-15,7903,10591323,2021-04-19,0.99,36018,4,4,ensemble,1
median_ensemble,CZ,Deaths,2021-05-15,239,10591323,2021-04-19,0.99,780,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.01,53718.5,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.01,981.5,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.01,42161,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.01,794.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.01,36955.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.01,680,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.01,32392.5,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.01,586.5,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.025,62135,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.025,1077.5,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.025,50939,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.025,911.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.025,46190.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.025,763.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.025,40174,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.025,696,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.05,70892.5,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.05,1161,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.05,62674.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.05,1034.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.05,57760,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.05,868.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.05,51977,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.05,790.5,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.1,80813,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.1,1256.5,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.1,77687,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.1,1175.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.1,74024.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.1,1019.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.1,69913.5,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.1,920,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.15,88210.5,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.15,1321,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.15,90490.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.15,1270.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.15,88814.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.15,1143,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.15,84381.5,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.15,1039,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.2,95760.5,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.2,1372,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.2,102737,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.2,1346.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.2,101557.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.2,1242,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.2,97418.5,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.2,1143,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.25,104261,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.25,1416,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.25,113412,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.25,1411.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.25,114267,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.25,1326,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.25,110929,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.25,1247.5,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.3,112539.5,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.3,1455.5,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.3,123677.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.3,1469.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.3,126428.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.3,1402.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.3,123095.5,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.3,1341,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.35,120344,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.35,1492,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.35,134520.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.35,1524,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.35,137517,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.35,1472.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.35,135692,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.35,1427,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.4,127789,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.4,1526.5,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.4,144001,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.4,1575.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.4,150115,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.4,1539.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.4,148564,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.4,1509,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.45,136260.5,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.45,1560.5,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.45,153995.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.45,1625,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.45,161258.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.45,1604,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.45,161989.5,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.45,1588.5,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.5,143955.5,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.5,1593.5,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.5,164599,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.5,1674,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.5,174141.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.5,1667.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.5,175796.5,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.5,1666.5,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.55,152846.5,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.55,1626,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.55,174423,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.55,1722.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.55,187810,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.55,1731,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.55,190036.5,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.55,1745,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.6,159914,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.6,1660.5,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.6,183583.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.6,1772,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.6,201876,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.6,1795.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.6,205384.5,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.6,1824,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.65,166250,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.65,1695,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.65,193883.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.65,1823.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.65,217913.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.65,1862.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.65,223640,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.65,1906,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.7,173856,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.7,1731.5,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.7,204892.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.7,1878,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.7,234655.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.7,1932.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.7,244304,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.7,1992.5,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.75,181218,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.75,1771,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.75,217269.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.75,1936,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.75,254010.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.75,2008.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.75,268960.5,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.75,2086,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.8,188450.5,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.8,1815,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.8,231628,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.8,2001,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.8,273599.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.8,2093,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.8,295430,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.8,2209,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.85,197946.5,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.85,1870.5,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.85,247540,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.85,2077,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.85,298627,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.85,2191.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.85,333417,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.85,2398,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.9,210797.5,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.9,1954.5,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.9,272413.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.9,2172,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.9,340733.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.9,2333.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.9,383325,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.9,2616.5,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.95,230183,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.95,2073,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.95,313379,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.95,2333,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.95,406698,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.95,2663.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.95,470763,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.95,2999,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.975,248159,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.975,2165.5,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.975,344235.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.975,2582.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.975,473922.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.975,2974.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.975,548895.5,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.975,3503.5,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-19,0.99,262477.5,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-19,0.99,2274,1,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-19,0.99,375058.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-19,0.99,2853,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-19,0.99,528158,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-19,0.99,3423,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-15,64985,82695000,2021-04-19,0.99,675361,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-15,1311,82695000,2021-04-19,0.99,4084.5,4,4,ensemble,1
median_ensemble,FR,Cases,2021-04-24,210197,67118648,2021-04-19,0.01,127265,1,4,ensemble,1
median_ensemble,FR,Deaths,2021-04-24,2099,67118648,2021-04-19,0.01,1098.5,1,4,ensemble,1
median_ensemble,FR,Cases,2021-05-01,165210,67118648,2021-04-19,0.01,116587.5,2,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-01,1961,67118648,2021-04-19,0.01,892.5,2,4,ensemble,1
median_ensemble,FR,Cases,2021-05-08,120870,67118648,2021-04-19,0.01,103932,3,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-08,1523,67118648,2021-04-19,0.01,643,3,4,ensemble,1
median_ensemble,FR,Cases,2021-05-15,93546,67118648,2021-04-19,0.01,94710.5,4,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-15,1234,67118648,2021-04-19,0.01,415,4,4,ensemble,1
median_ensemble,FR,Cases,2021-04-24,210197,67118648,2021-04-19,0.025,131875.5,1,4,ensemble,1
median_ensemble,FR,Deaths,2021-04-24,2099,67118648,2021-04-19,0.025,1209,1,4,ensemble,1
median_ensemble,FR,Cases,2021-05-01,165210,67118648,2021-04-19,0.025,121084.5,2,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-01,1961,67118648,2021-04-19,0.025,1008,2,4,ensemble,1
median_ensemble,FR,Cases,2021-05-08,120870,67118648,2021-04-19,0.025,107980,3,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-08,1523,67118648,2021-04-19,0.025,766,3,4,ensemble,1
median_ensemble,FR,Cases,2021-05-15,93546,67118648,2021-04-19,0.025,96383,4,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-15,1234,67118648,2021-04-19,0.025,526.5,4,4,ensemble,1
median_ensemble,FR,Cases,2021-04-24,210197,67118648,2021-04-19,0.05,136365,1,4,ensemble,1
median_ensemble,FR,Deaths,2021-04-24,2099,67118648,2021-04-19,0.05,1319.5,1,4,ensemble,1
median_ensemble,FR,Cases,2021-05-01,165210,67118648,2021-04-19,0.05,126408,2,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-01,1961,67118648,2021-04-19,0.05,1127.5,2,4,ensemble,1
median_ensemble,FR,Cases,2021-05-08,120870,67118648,2021-04-19,0.05,111904.5,3,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-08,1523,67118648,2021-04-19,0.05,875.5,3,4,ensemble,1
median_ensemble,FR,Cases,2021-05-15,93546,67118648,2021-04-19,0.05,99469,4,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-15,1234,67118648,2021-04-19,0.05,631,4,4,ensemble,1
median_ensemble,FR,Cases,2021-04-24,210197,67118648,2021-04-19,0.1,150020,1,4,ensemble,1
median_ensemble,FR,Deaths,2021-04-24,2099,67118648,2021-04-19,0.1,1448.5,1,4,ensemble,1
median_ensemble,FR,Cases,2021-05-01,165210,67118648,2021-04-19,0.1,137397,2,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-01,1961,67118648,2021-04-19,0.1,1251,2,4,ensemble,1
median_ensemble,FR,Cases,2021-05-08,120870,67118648,2021-04-19,0.1,123738,3,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-08,1523,67118648,2021-04-19,0.1,1025.5,3,4,ensemble,1
median_ensemble,FR,Cases,2021-05-15,93546,67118648,2021-04-19,0.1,109403.5,4,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-15,1234,67118648,2021-04-19,0.1,786.5,4,4,ensemble,1
median_ensemble,FR,Cases,2021-04-24,210197,67118648,2021-04-19,0.15,159538,1,4,ensemble,1
median_ensemble,FR,Deaths,2021-04-24,2099,67118648,2021-04-19,0.15,1531,1,4,ensemble,1
median_ensemble,FR,Cases,2021-05-01,165210,67118648,2021-04-19,0.15,145242,2,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-01,1961,67118648,2021-04-19,0.15,1343.5,2,4,ensemble,1
median_ensemble,FR,Cases,2021-05-08,120870,67118648,2021-04-19,0.15,131444,3,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-08,1523,67118648,2021-04-19,0.15,1131.5,3,4,ensemble,1
median_ensemble,FR,Cases,2021-05-15,93546,67118648,2021-04-19,0.15,117026.5,4,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-15,1234,67118648,2021-04-19,0.15,892,4,4,ensemble,1
median_ensemble,FR,Cases,2021-04-24,210197,67118648,2021-04-19,0.2,167785.5,1,4,ensemble,1
median_ensemble,FR,Deaths,2021-04-24,2099,67118648,2021-04-19,0.2,1597.5,1,4,ensemble,1
median_ensemble,FR,Cases,2021-05-01,165210,67118648,2021-04-19,0.2,152058.5,2,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-01,1961,67118648,2021-04-19,0.2,1422.5,2,4,ensemble,1
median_ensemble,FR,Cases,2021-05-08,120870,67118648,2021-04-19,0.2,139933,3,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-08,1523,67118648,2021-04-19,0.2,1221.5,3,4,ensemble,1
median_ensemble,FR,Cases,2021-05-15,93546,67118648,2021-04-19,0.2,126137,4,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-15,1234,67118648,2021-04-19,0.2,1000.5,4,4,ensemble,1
median_ensemble,FR,Cases,2021-04-24,210197,67118648,2021-04-19,0.25,174855,1,4,ensemble,1
median_ensemble,FR,Deaths,2021-04-24,2099,67118648,2021-04-19,0.25,1664,1,4,ensemble,1
median_ensemble,FR,Cases,2021-05-01,165210,67118648,2021-04-19,0.25,160495,2,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-01,1961,67118648,2021-04-19,0.25,1499,2,4,ensemble,1
median_ensemble,FR,Cases,2021-05-08,120870,67118648,2021-04-19,0.25,147507.5,3,4,ensemble,1
median_ensemble,FR,Deaths,2021-05-08,1523,67118648,2021-04-19,0.25,1300,3,4,ensemble,1
