model,location,target_type,target_end_date,true_value,population,forecast_date,quantile,prediction,horizon,n,model_type,availability
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.7,167243,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.7,1876.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.7,183409,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.7,2022,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.75,145364,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.75,1589,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.75,158876.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.75,1672,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.75,174522,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.75,1897,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.75,194126.5,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.75,2083.5,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.8,148751,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.8,1679,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.8,169349.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.8,1878,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.8,182214,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.8,2048.5,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.8,205193,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.8,2247,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.85,151845,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.85,1787.5,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.85,183386.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.85,1985.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.85,200182,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.85,2256,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.85,221403,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.85,2362.5,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.9,155909,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.9,1930,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.9,199388,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.9,2255,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.9,224979.5,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.9,2440,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.9,251013,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.9,2545,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.95,165186.5,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.95,2077,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.95,222544.5,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.95,2419.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.95,263829,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.95,2651,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.95,300901.5,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.95,2786.5,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.975,173681,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.975,2159,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.975,245699,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.975,2489.5,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.975,305182,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.975,2831,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.975,348081,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.975,3019.5,4,4,ensemble,1
median_ensemble,DE,Cases,2021-04-17,144853,82695000,2021-04-12,0.99,184110,1,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-17,1569,82695000,2021-04-12,0.99,2287,1,4,ensemble,1
median_ensemble,DE,Cases,2021-04-24,136988,82695000,2021-04-12,0.99,276856,2,4,ensemble,1
median_ensemble,DE,Deaths,2021-04-24,1639,82695000,2021-04-12,0.99,2778,2,4,ensemble,1
median_ensemble,DE,Cases,2021-05-01,132607,82695000,2021-04-12,0.99,354781,3,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-01,1597,82695000,2021-04-12,0.99,2983,3,4,ensemble,1
median_ensemble,DE,Cases,2021-05-08,106987,82695000,2021-04-12,0.99,420726,4,4,ensemble,1
median_ensemble,DE,Deaths,2021-05-08,1582,82695000,2021-04-12,0.99,3292,4,4,ensemble,1
median_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.01,76732.5,1,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.01,2244.5,1,4,ensemble,1
median_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.01,44393.5,2,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.01,1844.5,2,4,ensemble,1
median_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.01,30155,3,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.01,1257,3,4,ensemble,1
median_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.01,22866.5,4,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.01,875,4,4,ensemble,1
median_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.025,77800,1,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.025,2400,1,4,ensemble,1
median_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.025,45421.5,2,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.025,1941,2,4,ensemble,1
median_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.025,34017,3,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.025,1488.5,3,4,ensemble,1
median_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.025,26719.5,4,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.025,1146,4,4,ensemble,1
median_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.05,80233.5,1,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.05,2649,1,4,ensemble,1
median_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.05,49759,2,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.05,2190,2,4,ensemble,1
median_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.05,39115,3,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.05,1666,3,4,ensemble,1
median_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.05,28305.5,4,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.05,1310,4,4,ensemble,1
median_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.1,84570,1,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.1,2858.5,1,4,ensemble,1
median_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.1,57218,2,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.1,2332.5,2,4,ensemble,1
median_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.1,41775,3,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.1,1890.5,3,4,ensemble,1
median_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.1,30331.5,4,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.1,1767.5,4,4,ensemble,1
median_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.15,93045.5,1,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.15,2945,1,4,ensemble,1
median_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.15,67240.5,2,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.15,2464.5,2,4,ensemble,1
median_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.15,48434,3,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.15,2265.5,3,4,ensemble,1
median_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.15,35258.5,4,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.15,2142,4,4,ensemble,1
median_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.2,96985,1,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.2,3012.5,1,4,ensemble,1
median_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.2,69175.5,2,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.2,2653.5,2,4,ensemble,1
median_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.2,50068.5,3,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.2,2599,3,4,ensemble,1
median_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.2,36713,4,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.2,2220.5,4,4,ensemble,1
median_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.25,100493.5,1,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.25,3128,1,4,ensemble,1
median_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.25,70661,2,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.25,2889.5,2,4,ensemble,1
median_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.25,51590,3,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.25,2743,3,4,ensemble,1
median_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.25,38049.5,4,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.25,2316.5,4,4,ensemble,1
median_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.3,103852,1,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.3,3225.5,1,4,ensemble,1
median_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.3,77103,2,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.3,3062.5,2,4,ensemble,1
median_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.3,57486,3,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.3,2805.5,3,4,ensemble,1
median_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.3,44012,4,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.3,2385.5,4,4,ensemble,1
median_ensemble,PL,Cases,2021-04-17,122976,37975841,2021-04-12,0.35,107038.5,1,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-17,3649,37975841,2021-04-12,0.35,3319.5,1,4,ensemble,1
median_ensemble,PL,Cases,2021-04-24,75758,37975841,2021-04-12,0.35,83129,2,4,ensemble,1
median_ensemble,PL,Deaths,2021-04-24,3397,37975841,2021-04-12,0.35,3127.5,2,4,ensemble,1
median_ensemble,PL,Cases,2021-05-01,46985,37975841,2021-04-12,0.35,61387.5,3,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-01,2702,37975841,2021-04-12,0.35,2912,3,4,ensemble,1
median_ensemble,PL,Cases,2021-05-08,30579,37975841,2021-04-12,0.35,45208,4,4,ensemble,1
median_ensemble,PL,Deaths,2021-05-08,1942,37975841,2021-04-12,0.35,2479,4,4,ensemble,1
